58,17;51,3;94,15;51,5;36,12;13,18;96,20 | 50
12,8;85,3;59,17;15,8;85,2;27,13;59,19 | 25
74,2;16,2;82,2;70,9;38,19;70,16;36,10;71,12;28,9 | 41
50,17;16,19;72,17;97,13;78,12;95,20;12,16;57,11;78,16;15,12;19,9;65,2 | 90
64,14;24,10;59,2;96,9;20,18;53,1;67,16 | 62
23,1;22,20;73,9;33,4;51,14;48,17;30,19;22,7;78,20;43,17;81,15;79,15 | 46
69,4;95,9;70,2;86,4;11,7;12,4;45,12;93,5;34,20;58,1;80,13 | 52
24,4;53,10;81,19;10,18;43,19;77,8;31,7;50,12;37,14;47,7;52,9 | 68
73,16;47,15;60,19;96,3;53,15 | 47
51,14;73,3;77,15;28,20;54,5;82,2;96,5;89,13;36,16 | 54
29,8;20,3;97,5;86,14;60,10;26,18;49,1;98,5;25,15;28,5;11,15;51,20;98,14;24,4;24,17 | 31
20,11;50,3;42,10;35,16;41,18;55,1 | 21
62,14;65,7;49,2;62,2;64,20 | 35
49,15;44,12;34,1;36,10;14,16;80,8;14,4;71,13;78,1;89,8;77,14;99,10 | 70
12,16;30,20;63,18;17,9;54,9;72,9;28,19 | 41
96,1;83,4;30,7;92,19;35,10;72,8;69,1 | 39
83,19;44,19;52,8;24,18;16,2;50,15;15,20;21,3;89,11;16,9;12,9 | 46
11,5;11,4;74,18;40,2;68,16;39,7;100,5;46,5;35,11;35,11;33,14;83,7;24,18;37,4 | 41
61,15;67,19;18,20;48,8;80,12;27,18;78,6;79,1;61,11;40,18;95,13 | 39
50,18;48,9;80,14;29,11;28,19;56,6;92,2;19,13;25,9;97,17;99,4 | 73
52,14;67,6;22,4;87,19;79,6 | 53
96,17;35,11;91,5;57,2;44,11;25,11;28,12;10,15;83,7;24,9;89,5 | 98
32,9;24,6;51,17;62,6;96,2;38,2 | 100
95,6;69,20;75,7;30,13;22,18;19,7;23,9;49,1;45,14;91,11;83,4;13,15;92,5 | 96
79,9;34,14;71,10;17,5;11,15 | 70
92,15;87,8;78,18;55,11;14,14;40,19;79,15;88,3;79,9 | 82
51,17;45,11;13,18;48,3;70,18;63,12;67,12;90,5;22,1;90,3;33,2;32,5 | 47
66,6;20,12;13,5;86,7;70,20 | 43
54,10;24,10;29,4;39,10;96,6;62,1;45,7 | 43
91,14;82,9;19,20;91,15;47,12;45,4;82,7 | 94
47,8;10,10;31,12;69,12;62,20;68,6;18,10;36,14;10,20;84,20 | 100
26,14;93,10;98,8;43,2;40,1 | 84
21,19;64,4;64,3;84,2;82,9;45,2;76,6;46,11;75,6;33,1;93,18 | 23
33,13;67,13;68,11;79,13;25,10;63,8;17,20;71,4;26,10;92,1;46,9 | 62
53,14;30,4;38,20;26,11;69,5;71,10 | 38
95,2;80,18;77,1;31,14;57,14;99,10;98,4 | 97
100,8;94,20;62,2;67,18;11,6;24,15;85,16;26,4;25,20;13,16 | 86
51,8;94,3;77,16;31,8;11,6 | 79
72,6;95,11;54,17;47,17;53,4;66,17;37,2;15,8;99,6;25,15;46,11;47,3;93,5 | 44
37,6;73,12;57,11;26,2;73,14;59,5;58,19;54,14;93,16 | 83
66,20;62,7;33,4;15,7;36,4;91,18;61,7;36,11;21,14;60,9;51,12;74,11;22,2 | 97
11,3;37,9;73,17;25,11;85,3;67,7;45,2 | 23
13,15;100,3;47,15;13,1;80,6;54,17;97,6;55,4;75,11;50,2;29,10;82,6;41,12;91,10 | 41
